ts,symbol,cvd_session,cvd_1m,imbalance,vol_session,trades_n,blocks_n
2026-07-29T06:39:05,CRWD,1570,-268,0.0,4000,78,0
2026-07-29T06:40:05,AAPL,14341,3498,0.2,105287,1499,0
2026-07-29T06:40:05,NVDA,24254,310,-0.5,151826,1624,0
2026-07-29T06:40:05,TSLA,-2537,416,-0.3333,37551,846,0
2026-07-29T06:40:05,MSFT,7882,1600,0.0,50704,1016,0
2026-07-29T06:40:05,META,-21614,-2063,0.0,31996,738,0
2026-07-29T06:40:05,MSTR,11269,3205,0.0,18175,339,0
2026-07-29T06:40:05,ORCL,-8568,-5409,-0.8182,22294,301,0
2026-07-29T06:40:05,NFLX,25623,3073,0.7143,114557,858,0
2026-07-29T06:40:05,AVGO,7293,1706,0.0,17907,441,0
2026-07-29T06:40:05,CRWD,1890,320,-0.9608,4772,96,0
2026-07-29T06:41:05,AAPL,17243,2902,0.4286,119349,1681,0
2026-07-29T06:41:05,NVDA,26578,2324,0.75,160828,1771,0
2026-07-29T06:41:05,TSLA,-1839,698,0.0,40183,910,0
2026-07-29T06:41:05,MSFT,8630,748,0.0,54988,1107,0
2026-07-29T06:41:05,META,-21678,-64,0.0,34032,793,0
2026-07-29T06:41:05,MSTR,14047,2778,0.0,21153,392,0
2026-07-29T06:41:05,ORCL,-14100,-5532,-0.8182,27836,361,0
2026-07-29T06:41:05,NFLX,27941,2318,0.7143,124859,946,0
2026-07-29T06:41:05,AVGO,8108,815,0.0,20296,509,0
2026-07-29T06:41:05,CRWD,1695,-195,-0.9608,5309,112,0
2026-07-29T06:42:05,AAPL,14403,-2840,0.2,130917,1841,0
2026-07-29T06:42:05,NVDA,29490,2912,0.0,171104,1918,0
2026-07-29T06:42:05,TSLA,859,2698,0.0,48247,1003,0
2026-07-29T06:42:05,MSFT,8311,-319,0.0,58063,1179,0
2026-07-29T06:42:05,META,-21926,-248,0.0,36092,841,0
2026-07-29T06:42:05,MSTR,15445,1398,0.0,23005,432,0
2026-07-29T06:42:05,ORCL,-15783,-1683,0.0476,29519,378,0
2026-07-29T06:42:05,NFLX,28488,547,-0.6667,130542,1002,0
2026-07-29T06:42:05,AVGO,8712,604,0.0,21022,537,0
2026-07-29T06:42:05,CRWD,2869,1174,0.0,8135,126,0
2026-07-29T06:43:05,AAPL,16105,1702,-0.3333,140011,1990,0
2026-07-29T06:43:05,NVDA,29176,-314,0.0,188712,2112,0
2026-07-29T06:43:05,TSLA,1881,1022,0.0,54461,1126,0
2026-07-29T06:43:05,MSFT,8747,436,0.0,62841,1285,0
2026-07-29T06:43:05,META,-22345,-419,0.0,38069,887,0
2026-07-29T06:43:05,MSTR,16840,1395,0.0,24916,468,0
2026-07-29T06:43:05,ORCL,-16783,-1000,-0.8182,30519,386,0
2026-07-29T06:43:05,NFLX,30243,1755,0.7143,138149,1061,0
2026-07-29T06:43:05,AVGO,9268,556,0.0,21826,568,0
2026-07-29T06:43:05,CRWD,1964,-905,0.0,9040,134,0
2026-07-29T06:44:05,AAPL,18988,2883,0.0,144674,2057,0
2026-07-29T06:44:05,NVDA,36452,7276,-0.7143,205048,2314,0
2026-07-29T06:44:05,TSLA,4519,2638,0.0,58181,1204,0
2026-07-29T06:44:05,MSFT,7581,-1166,0.0,65433,1343,0
2026-07-29T06:44:05,META,-21018,1327,-0.5,40164,943,0
2026-07-29T06:44:05,MSTR,17891,1051,0.0,26047,489,0
2026-07-29T06:44:05,ORCL,-18654,-1871,-0.8182,32390,406,0
2026-07-29T06:44:05,NFLX,32521,2278,-0.5,147185,1143,0
2026-07-29T06:44:05,AVGO,10335,1067,0.0,23163,591,0
2026-07-29T06:44:05,CRWD,2174,210,0.0,9250,139,0
2026-07-29T06:45:05,AAPL,19942,954,-0.2,148294,2126,0
2026-07-29T06:45:05,NVDA,36604,152,-0.6,214380,2443,0
2026-07-29T06:45:05,TSLA,6051,1532,-0.5,61189,1260,0
2026-07-29T06:45:05,MSFT,6345,-1236,0.0,69443,1429,0
2026-07-29T06:45:05,META,-19487,1531,0.0,42349,1005,0
2026-07-29T06:45:05,MSTR,21043,3152,0.0,29675,553,0
2026-07-29T06:45:05,ORCL,-19887,-1233,-0.8182,34523,430,0
2026-07-29T06:45:05,NFLX,31929,-592,0.0,152473,1195,0
2026-07-29T06:45:05,AVGO,10201,-134,0.0,23717,611,0
2026-07-29T06:45:05,CRWD,1738,-436,0.0,9886,151,0
2026-07-29T06:46:05,AAPL,19508,-434,-0.3333,157224,2260,0
2026-07-29T06:46:05,NVDA,33910,-2694,0.0,226904,2615,0
2026-07-29T06:46:05,TSLA,7021,970,0.0,64599,1345,0
2026-07-29T06:46:05,MSFT,6613,268,0.0,71855,1494,0
2026-07-29T06:46:05,META,-19589,-102,0.0,43521,1050,0
2026-07-29T06:46:05,MSTR,21903,860,0.0,31247,580,0
2026-07-29T06:46:05,ORCL,-21634,-1747,0.0,36526,460,0
2026-07-29T06:46:05,NFLX,31662,-267,0.3333,156332,1240,0
2026-07-29T06:46:05,AVGO,10436,235,0.0,24920,644,0
2026-07-29T06:46:05,CRWD,797,-941,0.0,10887,168,0
2026-07-29T06:47:05,AAPL,16729,-2779,0.0,171429,2419,0
2026-07-29T06:47:05,NVDA,33753,-157,0.1111,234233,2741,0
2026-07-29T06:47:05,TSLA,8690,1669,0.3333,69112,1442,0
2026-07-29T06:47:05,MSFT,6824,211,0.0,75140,1562,0
2026-07-29T06:47:05,META,-19927,-338,0.0,44507,1073,0
2026-07-29T06:47:05,MSTR,22300,397,0.0,32056,590,0
2026-07-29T06:47:05,ORCL,-21720,-86,-0.8182,36612,464,0
2026-07-29T06:47:05,NFLX,32170,508,0.7143,160078,1282,0
2026-07-29T06:47:05,AVGO,12942,2506,0.0,27426,687,0
2026-07-29T06:47:05,CRWD,597,-200,0.0,11087,177,0
2026-07-29T06:48:05,AAPL,15772,-957,0.0,179584,2544,0
2026-07-29T06:48:05,NVDA,36639,2886,0.1111,245651,2903,0
2026-07-29T06:48:05,TSLA,9154,464,0.0,71830,1505,0
2026-07-29T06:48:05,MSFT,6609,-215,0.0,79085,1640,0
2026-07-29T06:48:05,META,-19449,478,0.0,46599,1132,0
2026-07-29T06:48:05,MSTR,23182,882,0.0,33560,620,0
2026-07-29T06:48:05,ORCL,-23785,-2065,-0.8182,38679,489,0
2026-07-29T06:48:05,NFLX,32326,156,0.1429,163008,1322,0
2026-07-29T06:48:05,AVGO,15591,2649,0.0,30435,747,0
2026-07-29T06:48:05,CRWD,389,-208,0.0,11295,181,0
2026-07-29T06:49:05,AAPL,14407,-1365,-0.2,182765,2613,0
2026-07-29T06:49:05,NVDA,38385,1746,-0.6667,257181,3053,0
2026-07-29T06:49:05,TSLA,9091,-63,-0.8333,74929,1584,0
2026-07-29T06:49:05,MSFT,7075,466,0.0,85323,1764,0
2026-07-29T06:49:05,META,-19417,32,0.0,47659,1161,0
2026-07-29T06:49:05,MSTR,24615,1433,0.0,34993,645,0
2026-07-29T06:49:05,ORCL,-24114,-329,0.0,40542,514,0
2026-07-29T06:49:05,NFLX,31476,-850,0.7143,169416,1369,0
2026-07-29T06:49:05,AVGO,15666,75,0.0,31204,774,0
2026-07-29T06:49:05,CRWD,306,-83,0.0,11378,184,0
2026-07-29T06:50:05,AAPL,13059,-1348,-0.3333,188489,2707,0
2026-07-29T06:50:05,NVDA,39803,1418,-0.5,267739,3188,0
2026-07-29T06:50:05,TSLA,10804,1713,-0.2,78988,1674,0
2026-07-29T06:50:05,MSFT,7973,898,0.0,90669,1859,0
2026-07-29T06:50:05,META,-19713,-296,0.0,49267,1201,0
2026-07-29T06:50:05,MSTR,25073,458,0.0,37027,683,0
2026-07-29T06:50:05,ORCL,-20278,3836,0.0,45866,567,0
2026-07-29T06:50:05,NFLX,31052,-424,0.0,174560,1423,0
2026-07-29T06:50:05,AVGO,15910,244,-0.3333,31790,795,0
2026-07-29T06:50:05,CRWD,320,14,0.0,11716,194,0
2026-07-29T06:51:05,AAPL,16548,3489,-0.6,196918,2838,0
2026-07-29T06:51:05,NVDA,44525,4722,0.0,282305,3381,0
2026-07-29T06:51:05,TSLA,10662,-142,0.3333,82044,1775,0
2026-07-29T06:51:05,MSFT,7717,-256,0.0,93345,1920,0
2026-07-29T06:51:05,META,-19216,497,0.0,50144,1223,0
2026-07-29T06:51:05,MSTR,25703,630,0.0,38291,720,0
2026-07-29T06:51:05,ORCL,-21880,-1602,-0.8333,47680,591,0
2026-07-29T06:51:05,NFLX,30114,-938,-0.4545,181118,1491,0
2026-07-29T06:51:05,AVGO,17189,1279,0.0,34615,879,0
2026-07-29T06:51:05,CRWD,489,169,0.0,11885,203,0
2026-07-29T06:52:05,AAPL,22070,5522,-0.3333,207278,2990,0
2026-07-29T06:52:05,NVDA,45095,570,-0.7143,299917,3574,0
2026-07-29T06:52:05,TSLA,12136,1474,-0.3333,85478,1854,0
2026-07-29T06:52:05,MSFT,11052,3335,0.0,99004,2004,0
2026-07-29T06:52:05,META,-18979,237,-0.3333,51227,1251,0
2026-07-29T06:52:05,MSTR,26555,852,0.0,39143,734,0
2026-07-29T06:52:05,ORCL,-23250,-1370,0.0,49050,609,0
2026-07-29T06:52:05,NFLX,32724,2610,0.5,189470,1563,0
2026-07-29T06:52:05,AVGO,17845,656,0.0,36197,910,0
2026-07-29T06:52:05,CRWD,940,451,0.0,12432,217,0
2026-07-29T06:53:05,AAPL,23948,1878,0.0,212482,3071,0
2026-07-29T06:53:05,NVDA,44747,-348,0.0,314243,3743,0
2026-07-29T06:53:05,TSLA,12064,-72,-0.3333,88052,1929,0
2026-07-29T06:53:05,MSFT,8291,-2761,0.0,104467,2091,0
2026-07-29T06:53:05,META,-19172,-193,0.0,52422,1284,0
2026-07-29T06:53:05,MSTR,26741,186,0.0,40105,758,0
2026-07-29T06:53:05,ORCL,-25647,-2397,-0.3333,51497,632,0
2026-07-29T06:53:05,NFLX,32089,-635,-0.6667,197407,1642,0
2026-07-29T06:53:05,AVGO,18020,175,0.0,36950,931,0
2026-07-29T06:53:05,CRWD,639,-301,0.0,12933,224,0
2026-07-29T06:54:05,AAPL,25547,1599,0.0,215811,3135,0
2026-07-29T06:54:05,NVDA,47472,2725,0.1111,324466,3880,0
2026-07-29T06:54:05,TSLA,12526,462,-0.3333,91104,2013,0
2026-07-29T06:54:05,MSFT,7788,-503,0.0,106614,2131,0
2026-07-29T06:54:05,META,-20324,-1152,0.0,53858,1327,0
2026-07-29T06:54:05,MSTR,26134,-607,0.0,40844,774,0
2026-07-29T06:54:05,ORCL,-27144,-1497,0.0,53652,663,0
2026-07-29T06:54:05,NFLX,29586,-2503,-0.75,208170,1741,0
2026-07-29T06:54:05,AVGO,18618,598,0.0,38104,965,0
2026-07-29T06:54:05,CRWD,489,-150,0.0,13163,231,0
2026-07-29T06:55:05,AAPL,24747,-800,0.0,222715,3250,0
2026-07-29T06:55:05,NVDA,50487,3015,0.0,335903,3997,0
2026-07-29T06:55:05,TSLA,12056,-470,0.0,93572,2087,0
2026-07-29T06:55:05,MSFT,9154,1366,0.0,109590,2207,0
2026-07-29T06:55:05,META,-20261,63,0.0,54753,1353,0
2026-07-29T06:55:05,MSTR,27034,900,0.0,42158,800,0
2026-07-29T06:55:05,ORCL,-28982,-1838,-0.3333,55490,682,0
2026-07-29T06:55:05,NFLX,27688,-1898,-0.4286,214614,1792,0
2026-07-29T06:55:05,AVGO,18622,4,0.0,39588,1002,0
2026-07-29T06:55:05,CRWD,264,-225,0.0,13388,237,0
2026-07-29T06:56:05,AAPL,24542,-205,-0.5,225588,3325,0
2026-07-29T06:56:05,NVDA,50837,350,-0.3333,354341,4240,0
2026-07-29T06:56:05,TSLA,11983,-73,0.0,97003,2155,0
2026-07-29T06:56:05,MSFT,10231,1077,0.5,113809,2291,0
2026-07-29T06:56:05,META,-20561,-300,-0.3333,56615,1409,0
2026-07-29T06:56:05,MSTR,27947,913,0.0,43401,823,0
2026-07-29T06:56:05,ORCL,-30468,-1486,0.5,56976,701,0
2026-07-29T06:56:05,NFLX,27171,-517,0.0,222761,1867,0
2026-07-29T06:56:05,AVGO,19813,1191,0.0,41151,1041,0
2026-07-29T06:56:05,CRWD,156,-108,0.0,13980,258,0
2026-07-29T06:57:05,AAPL,26788,2246,0.0,231620,3438,0
2026-07-29T06:57:05,NVDA,57228,6391,0.0,400152,4666,0
2026-07-29T06:57:05,TSLA,11518,-465,0.0,104306,2333,0
2026-07-29T06:57:05,MSFT,11002,771,0.3333,115930,2334,0
2026-07-29T06:57:05,META,-18583,1978,0.0,64737,1497,0
2026-07-29T06:57:05,MSTR,28985,1038,0.0,44639,846,0
2026-07-29T06:57:05,ORCL,-31120,-652,0.3333,57962,719,0
2026-07-29T06:57:05,NFLX,26555,-616,0.0,232471,1950,0
2026-07-29T06:57:05,AVGO,20537,724,0.0,42019,1065,0
2026-07-29T06:57:05,CRWD,1198,1042,0.0,15022,281,0
2026-07-29T06:58:05,AAPL,28488,1700,0.0,236418,3533,0
2026-07-29T06:58:05,NVDA,94635,37407,-0.0909,470431,5253,0
2026-07-29T06:58:05,TSLA,12880,1362,0.2,109428,2443,0
2026-07-29T06:58:05,MSFT,12446,1444,0.0,120422,2426,0
2026-07-29T06:58:05,META,-21939,-3356,0.0,69041,1578,0
2026-07-29T06:58:05,MSTR,29701,716,0.0,45949,876,0
2026-07-29T06:58:05,ORCL,-32142,-1022,0.0,58984,735,0
2026-07-29T06:58:05,NFLX,28772,2217,0.0,246428,2054,0
2026-07-29T06:58:05,AVGO,21243,706,0.0,42725,1090,0
2026-07-29T06:58:05,CRWD,1623,425,0.0,15527,292,0
2026-07-29T06:59:05,AAPL,29673,1185,-0.5,242677,3672,0
2026-07-29T06:59:05,NVDA,106781,12146,0.3333,509047,5642,0
2026-07-29T06:59:05,TSLA,14021,1141,0.0,113691,2548,0
2026-07-29T06:59:05,MSFT,15384,2938,0.0,126470,2513,0
2026-07-29T06:59:05,META,-21329,610,0.8,71033,1636,0
2026-07-29T06:59:05,MSTR,29435,-266,0.0,47395,912,0
2026-07-29T06:59:05,ORCL,-36012,-3870,0.0,62854,788,0
2026-07-29T06:59:05,NFLX,28222,-550,0.7143,250132,2098,0
2026-07-29T06:59:05,AVGO,22302,1059,0.0,44104,1132,0
2026-07-29T06:59:05,CRWD,1691,68,0.0,15675,298,0
2026-07-29T07:00:05,AAPL,31947,2274,0.75,248559,3791,0
2026-07-29T07:00:05,NVDA,107961,1180,0.3333,521023,5789,0
2026-07-29T07:00:05,TSLA,13886,-135,-0.3333,116390,2618,0
2026-07-29T07:00:05,MSFT,16239,855,0.0,135437,2639,0
2026-07-29T07:00:05,META,-22779,-1450,0.0,73715,1686,0
2026-07-29T07:00:05,MSTR,27057,-2378,0.0,51711,1013,0
2026-07-29T07:00:05,ORCL,-38900,-2888,0.5,65742,822,0
2026-07-29T07:00:05,NFLX,31313,3091,-0.6,261133,2183,0
2026-07-29T07:00:05,AVGO,22393,91,0.0,45261,1165,0
2026-07-29T07:00:05,CRWD,822,-869,0.0,16544,312,0
2026-07-29T07:01:05,AAPL,34731,2784,0.0,259117,3943,0
2026-07-29T07:01:05,NVDA,111063,3102,-0.6667,534957,5958,0
2026-07-29T07:01:05,TSLA,15785,1899,-0.6,119687,2701,0
2026-07-29T07:01:05,MSFT,18924,2685,0.0,140534,2733,0
2026-07-29T07:01:05,META,-27212,-4433,0.5,78234,1748,0
2026-07-29T07:01:05,MSTR,25710,-1347,0.0,54146,1068,0
2026-07-29T07:01:05,ORCL,-41258,-2358,0.0,68548,874,0
2026-07-29T07:01:05,NFLX,30868,-445,0.25,273076,2273,0
2026-07-29T07:01:05,AVGO,22706,313,0.0,47472,1212,0
2026-07-29T07:01:05,CRWD,-68,-890,0.0,17434,320,0
2026-07-29T07:02:05,AAPL,36714,1983,0.0,267456,4065,0
2026-07-29T07:02:05,NVDA,114774,3711,0.6667,548292,6154,0
2026-07-29T07:02:05,TSLA,17446,1661,0.5,124814,2830,0
2026-07-29T07:02:05,MSFT,19391,467,0.0,145153,2810,0
2026-07-29T07:02:05,META,-28528,-1316,0.6,80366,1795,0
2026-07-29T07:02:05,MSTR,23995,-1715,0.0,55861,1094,0
2026-07-29T07:02:05,ORCL,-40679,579,0.0,70053,894,0
2026-07-29T07:02:05,NFLX,46514,15646,0.0,301708,2403,1
2026-07-29T07:02:05,AVGO,22794,88,0.0,48536,1246,0
2026-07-29T07:02:05,CRWD,-279,-211,0.0,17645,324,0
2026-07-29T07:03:05,AAPL,34612,-2102,-0.1429,275554,4180,0
2026-07-29T07:03:05,NVDA,114947,173,0.0,567605,6357,0
2026-07-29T07:03:05,TSLA,18035,589,-0.3333,128603,2925,0
2026-07-29T07:03:05,MSFT,20099,708,0.0,152629,2926,0
2026-07-29T07:03:05,META,-31269,-2741,0.6,84397,1854,0
2026-07-29T07:03:05,MSTR,24580,585,0.0,57062,1114,0
2026-07-29T07:03:05,ORCL,-41912,-1233,0.5,72370,923,0
2026-07-29T07:03:05,NFLX,41409,-5105,-0.5,329349,2548,1
2026-07-29T07:03:05,AVGO,24154,1360,0.0,51640,1285,0
2026-07-29T07:03:05,CRWD,-389,-110,0.0,18245,340,0
2026-07-29T07:04:05,AAPL,34683,71,-0.3333,281301,4287,0
2026-07-29T07:04:05,NVDA,121728,6781,0.0769,600774,6734,0
2026-07-29T07:04:05,TSLA,18714,679,-0.3333,130716,2980,0
2026-07-29T07:04:05,MSFT,19913,-186,0.0,154163,2972,0
2026-07-29T07:04:05,META,-31223,46,0.0,86261,1892,0
2026-07-29T07:04:05,MSTR,24604,24,0.0,57948,1129,0
2026-07-29T07:04:05,ORCL,-41895,17,-0.8182,73839,941,0
2026-07-29T07:04:05,NFLX,44839,3430,0.3333,337445,2614,0
2026-07-29T07:04:05,AVGO,28343,4189,0.0,55909,1333,0
2026-07-29T07:04:05,CRWD,-330,59,0.0,18316,344,0
2026-07-29T07:05:05,AAPL,34283,-400,0.0,289639,4397,0
2026-07-29T07:05:05,NVDA,120578,-1150,-0.8,628360,6999,0
2026-07-29T07:05:05,TSLA,20986,2272,0.5,133992,3052,0
2026-07-29T07:05:05,MSFT,17997,-1916,0.0,158957,3053,0
2026-07-29T07:05:05,META,-31972,-749,0.0,87098,1918,0
2026-07-29T07:05:05,MSTR,25451,847,0.0,58795,1147,0
2026-07-29T07:05:05,ORCL,-42740,-845,-0.6667,75418,968,0
2026-07-29T07:05:05,NFLX,48331,3492,0.3333,344325,2669,0
2026-07-29T07:05:05,AVGO,28861,518,0.0,58713,1360,0
2026-07-29T07:05:05,CRWD,-469,-139,0.0,19595,356,0
2026-07-29T07:06:05,AAPL,28552,-5731,0.3333,298328,4484,0
2026-07-29T07:06:05,NVDA,121081,503,0.0909,644395,7209,0
2026-07-29T07:06:05,TSLA,22367,1381,-0.3333,138083,3147,0
2026-07-29T07:06:05,MSFT,18181,184,0.0,161873,3126,0
2026-07-29T07:06:05,META,-32179,-207,0.0,87735,1940,0
2026-07-29T07:06:05,MSTR,25992,541,0.0,59736,1167,0
2026-07-29T07:06:05,ORCL,-43774,-1034,0.5,77652,1004,0
2026-07-29T07:06:05,NFLX,67792,19461,0.0,371068,2823,0
2026-07-29T07:06:05,AVGO,29438,577,0.3333,59740,1394,0
2026-07-29T07:06:05,CRWD,-511,-42,0.0,19655,360,0
2026-07-29T07:07:05,AAPL,30128,1576,-0.2,304006,4568,0
2026-07-29T07:07:05,NVDA,119871,-1210,0.0,662871,7431,0
2026-07-29T07:07:05,TSLA,25388,3021,-0.3333,142782,3224,0
2026-07-29T07:07:05,MSFT,13930,-4251,0.0,170704,3202,0
2026-07-29T07:07:05,META,-32246,-67,0.0,88330,1959,0
2026-07-29T07:07:05,MSTR,25693,-299,0.0,60097,1181,0
2026-07-29T07:07:05,ORCL,-44069,-295,-0.6667,78523,1021,0
2026-07-29T07:07:05,NFLX,79367,11575,0.0769,388509,2934,0
2026-07-29T07:07:05,AVGO,29998,560,0.0,60548,1419,0
2026-07-29T07:07:05,CRWD,-659,-148,0.0,19943,373,0
2026-07-29T07:08:05,AAPL,28718,-1410,0.5,308896,4651,0
2026-07-29T07:08:05,NVDA,115236,-4635,0.5,683256,7697,0
2026-07-29T07:08:05,TSLA,26244,856,0.0,145534,3296,0
2026-07-29T07:08:05,MSFT,16472,2542,0.3333,182876,3361,0
2026-07-29T07:08:05,META,-32696,-450,-0.5,89104,1979,0
2026-07-29T07:08:05,MSTR,26508,815,-0.8182,60912,1200,0
2026-07-29T07:08:05,ORCL,-45419,-1350,-0.8182,79873,1037,0
2026-07-29T07:08:05,NFLX,81296,1929,0.5,395686,2980,0
2026-07-29T07:08:05,AVGO,31151,1153,0.0,61737,1461,0
2026-07-29T07:08:05,CRWD,-866,-207,0.9608,20296,378,0
2026-07-29T07:09:05,AAPL,26406,-2312,0.0,317080,4758,0
2026-07-29T07:09:05,NVDA,114998,-238,-0.3333,693602,7901,0
2026-07-29T07:09:05,TSLA,26835,591,0.3333,147609,3347,0
2026-07-29T07:09:05,MSFT,17432,960,0.3333,187556,3434,0
2026-07-29T07:09:05,META,-32419,277,0.0,90373,2009,0
2026-07-29T07:09:05,MSTR,26701,193,-0.8182,61345,1209,0
2026-07-29T07:09:05,ORCL,-46645,-1226,-0.8182,81099,1054,0
2026-07-29T07:09:05,NFLX,79591,-1705,-0.7143,406817,3052,0
2026-07-29T07:09:05,AVGO,32177,1026,0.0,62957,1496,0
