ts,symbol,cvd_session,cvd_1m,imbalance,vol_session,trades_n,blocks_n
2026-07-31T06:41:05,MSTR,-15792,-997,-0.3333,23464,449,0
2026-07-31T06:41:05,ORCL,9745,10508,0.0,117329,912,0
2026-07-31T06:41:05,NFLX,30696,2130,0.0,153738,1398,0
2026-07-31T06:41:05,AVGO,15539,4125,-0.6667,37767,863,0
2026-07-31T06:41:05,CRWD,-561,-1231,0.0,24085,415,0
2026-07-31T06:42:05,AAPL,34174,2814,-0.2,702702,9860,0
2026-07-31T06:42:05,NVDA,70548,11780,0.0,324142,4206,0
2026-07-31T06:42:05,TSLA,7314,-695,-0.7778,57176,1219,0
2026-07-31T06:42:05,MSFT,-42908,-1504,0.0,176742,2716,0
2026-07-31T06:42:05,META,-54985,-945,0.0,124709,2375,0
2026-07-31T06:42:05,MSTR,-16351,-559,-0.3333,24023,470,0
2026-07-31T06:42:05,ORCL,9790,45,0.0,120334,946,0
2026-07-31T06:42:05,NFLX,36021,5325,-0.6667,163065,1489,0
2026-07-31T06:42:05,AVGO,16879,1340,-0.6667,39303,901,0
2026-07-31T06:42:05,CRWD,-1167,-606,0.0,25403,449,0
2026-07-31T06:43:05,AAPL,40911,6737,0.0,736153,10440,0
2026-07-31T06:43:05,NVDA,86251,15703,0.0,364691,4676,0
2026-07-31T06:43:05,TSLA,8162,848,0.0,61298,1325,0
2026-07-31T06:43:05,MSFT,-44957,-2049,-0.5,182691,2860,0
2026-07-31T06:43:05,META,-58517,-3532,0.0,131309,2485,0
2026-07-31T06:43:05,MSTR,-17364,-1013,-0.3333,25036,488,0
2026-07-31T06:43:05,ORCL,11328,1538,0.0,122436,971,0
2026-07-31T06:43:05,NFLX,46516,10495,0.0,179516,1611,0
2026-07-31T06:43:05,AVGO,21112,4233,0.25,44258,999,0
2026-07-31T06:43:05,CRWD,-1904,-737,0.0,27008,500,0
2026-07-31T06:44:05,AAPL,40251,-660,-0.3333,771991,10953,0
2026-07-31T06:44:05,NVDA,96294,10043,-0.3333,398614,5051,0
2026-07-31T06:44:05,TSLA,7867,-295,-0.3333,64049,1391,0
2026-07-31T06:44:05,MSFT,-43563,1394,-0.3333,191033,3033,0
2026-07-31T06:44:05,META,-59851,-1334,0.3333,135707,2578,0
2026-07-31T06:44:05,MSTR,-20169,-2805,-0.3333,27841,519,0
2026-07-31T06:44:05,ORCL,13048,1720,0.0,126006,1016,0
2026-07-31T06:44:05,NFLX,44952,-1564,0.3333,189836,1707,0
2026-07-31T06:44:05,AVGO,26236,5124,0.0,49538,1131,0
2026-07-31T06:44:05,CRWD,-2827,-923,0.3333,28551,532,0
2026-07-31T06:45:05,AAPL,28028,-12223,0.5,839766,11799,0
2026-07-31T06:45:05,NVDA,100969,4675,0.3333,426737,5385,0
2026-07-31T06:45:05,TSLA,9371,1504,-0.4545,67595,1458,0
2026-07-31T06:45:05,MSFT,-41752,1811,-0.5,204232,3239,0
2026-07-31T06:45:05,META,-60071,-220,0.0,139597,2681,0
2026-07-31T06:45:05,MSTR,-22043,-1874,-0.3333,29715,545,0
2026-07-31T06:45:05,ORCL,12262,-786,-0.3333,131634,1088,0
2026-07-31T06:45:05,NFLX,43552,-1400,-0.5,196672,1781,0
2026-07-31T06:45:05,AVGO,27524,1288,0.0,51058,1184,0
2026-07-31T06:45:05,CRWD,-4052,-1225,0.0,30190,564,0
2026-07-31T06:46:05,AAPL,26954,-1074,0.3333,872068,12289,0
2026-07-31T06:46:05,NVDA,104706,3737,0.0,458062,5714,0
2026-07-31T06:46:05,TSLA,11188,1817,0.0,73214,1568,0
2026-07-31T06:46:05,MSFT,-34221,7531,0.0,217115,3456,0
2026-07-31T06:46:05,META,-60530,-459,0.5,145002,2792,0
2026-07-31T06:46:05,MSTR,-23841,-1798,-0.3333,31713,569,0
2026-07-31T06:46:05,ORCL,16588,4326,-0.3333,139228,1156,0
2026-07-31T06:46:05,NFLX,48348,4796,-0.5,206174,1873,0
2026-07-31T06:46:05,AVGO,25785,-1739,0.0,56815,1285,0
2026-07-31T06:46:05,CRWD,-3766,286,0.0,32300,598,0
2026-07-31T06:47:05,AAPL,26601,-353,-0.3333,898205,12770,0
2026-07-31T06:47:05,NVDA,106236,1530,0.75,474286,5928,0
2026-07-31T06:47:05,TSLA,12088,900,-0.3333,86566,1827,0
2026-07-31T06:47:05,MSFT,-33324,897,-0.3333,222012,3550,0
2026-07-31T06:47:05,META,-62792,-2262,0.0,151574,2922,0
2026-07-31T06:47:05,MSTR,-25685,-1844,0.0,33557,607,0
2026-07-31T06:47:05,ORCL,22620,6032,-0.3333,145260,1198,0
2026-07-31T06:47:05,NFLX,46887,-1461,-0.7143,218997,1974,0
2026-07-31T06:47:05,AVGO,23998,-1787,-0.6667,59126,1341,0
2026-07-31T06:47:05,CRWD,-3654,112,0.0,32764,611,0
2026-07-31T06:48:05,AAPL,27327,726,-0.3333,917349,13112,0
2026-07-31T06:48:05,NVDA,106327,91,0.5,483519,6109,0
2026-07-31T06:48:05,TSLA,13735,1647,0.0,90125,1927,0
2026-07-31T06:48:05,MSFT,-33093,231,-0.3333,232385,3713,0
2026-07-31T06:48:05,META,-63019,-227,0.3333,154773,3009,0
2026-07-31T06:48:05,MSTR,-27576,-1891,0.0,35448,638,0
2026-07-31T06:48:05,ORCL,29662,7042,-0.3333,152502,1258,0
2026-07-31T06:48:05,NFLX,53933,7046,-0.3333,230961,2078,0
2026-07-31T06:48:05,AVGO,23774,-224,0.0,61196,1391,0
2026-07-31T06:48:05,CRWD,-4149,-495,0.3333,33469,625,0
2026-07-31T06:49:05,AAPL,27026,-301,0.0,938566,13469,0
2026-07-31T06:49:05,NVDA,109441,3114,0.0,501685,6397,0
2026-07-31T06:49:05,TSLA,14261,526,0.0,95905,2092,0
2026-07-31T06:49:05,MSFT,-39314,-6221,-0.3333,242304,3870,0
2026-07-31T06:49:05,META,-60412,2607,0.5,163830,3201,0
2026-07-31T06:49:05,MSTR,-30384,-2808,0.0,38256,690,0
2026-07-31T06:49:05,ORCL,30486,824,-0.3333,156968,1310,0
2026-07-31T06:49:05,NFLX,60988,7055,0.0,245130,2235,0
2026-07-31T06:49:05,AVGO,24208,434,0.3333,62516,1432,0
2026-07-31T06:49:05,CRWD,-3327,822,-0.6,35021,653,0
2026-07-31T06:50:05,AAPL,35250,8224,0.0,963094,13858,0
2026-07-31T06:50:05,NVDA,108247,-1194,0.3333,514099,6582,0
2026-07-31T06:50:05,TSLA,14220,-41,0.0,105068,2281,0
2026-07-31T06:50:05,MSFT,-39470,-156,0.0,248396,3988,0
2026-07-31T06:50:05,META,-59955,457,0.3333,174757,3368,0
2026-07-31T06:50:05,MSTR,-32388,-2004,0.0,40260,732,0
2026-07-31T06:50:05,ORCL,33152,2666,0.0,161434,1355,0
2026-07-31T06:50:05,NFLX,65273,4285,-0.1667,253267,2322,0
2026-07-31T06:50:05,AVGO,21548,-2660,0.0,67338,1514,0
2026-07-31T06:50:05,CRWD,-3507,-180,-0.3333,35795,676,0
2026-07-31T06:51:05,AAPL,40535,5285,-0.3333,987517,14237,0
2026-07-31T06:51:05,NVDA,109822,1575,0.0,525788,6785,0
2026-07-31T06:51:05,TSLA,13019,-1201,0.0,112015,2405,0
2026-07-31T06:51:05,MSFT,-36985,2485,-0.3333,267963,4248,0
2026-07-31T06:51:05,META,-61061,-1106,0.0,177593,3450,0
2026-07-31T06:51:05,MSTR,-34994,-2606,0.0,42866,768,0
2026-07-31T06:51:05,ORCL,39031,5879,0.0,167323,1417,0
2026-07-31T06:51:05,NFLX,72361,7088,-0.75,266109,2441,0
2026-07-31T06:51:05,AVGO,22163,615,0.0,70037,1586,0
2026-07-31T06:51:05,CRWD,-2969,538,0.0,37127,707,0
2026-07-31T06:52:05,AAPL,46164,5629,-0.5,1013024,14585,0
2026-07-31T06:52:05,NVDA,114137,4315,0.0,536019,6954,0
2026-07-31T06:52:05,TSLA,13683,664,-0.5,115927,2519,0
2026-07-31T06:52:05,MSFT,-38088,-1103,-0.7143,281824,4470,0
2026-07-31T06:52:05,META,-61989,-928,0.2,190523,3646,0
2026-07-31T06:52:05,MSTR,-39496,-4502,0.0,47368,820,0
2026-07-31T06:52:05,ORCL,41158,2127,0.0,169450,1446,0
2026-07-31T06:52:05,NFLX,77025,4664,0.0909,275175,2515,0
2026-07-31T06:52:05,AVGO,23609,1446,0.0,71703,1630,0
2026-07-31T06:52:05,CRWD,-2839,130,0.3333,37977,726,0
2026-07-31T06:53:05,AAPL,53586,7422,0.2,1032294,14846,0
2026-07-31T06:53:05,NVDA,117484,3347,-0.3333,547492,7151,0
2026-07-31T06:53:05,TSLA,15771,2088,-0.3333,119449,2615,0
2026-07-31T06:53:05,MSFT,-47602,-9514,-0.75,294446,4738,0
2026-07-31T06:53:05,META,-57791,4198,0.0,211521,3811,0
2026-07-31T06:53:05,MSTR,-40220,-724,0.0,48260,845,0
2026-07-31T06:53:05,ORCL,42985,1827,0.0,173649,1513,0
2026-07-31T06:53:05,NFLX,79339,2314,-0.0769,280577,2574,0
2026-07-31T06:53:05,AVGO,24506,897,0.3333,74560,1701,0
2026-07-31T06:53:05,CRWD,-2954,-115,0.0,38356,736,0
2026-07-31T06:54:05,AAPL,51648,-1938,0.0,1056508,15161,0
2026-07-31T06:54:05,NVDA,117981,497,0.0,562681,7354,0
2026-07-31T06:54:05,TSLA,16382,611,0.0,122372,2690,0
2026-07-31T06:54:05,MSFT,-59085,-11483,0.0,307079,4988,0
2026-07-31T06:54:05,META,-57764,27,0.0,219400,3939,0
2026-07-31T06:54:05,MSTR,-42055,-1835,0.0,50095,893,0
2026-07-31T06:54:05,ORCL,43405,420,-0.3333,174765,1534,0
2026-07-31T06:54:05,NFLX,82851,3512,-0.3333,288061,2644,0
2026-07-31T06:54:05,AVGO,23980,-526,0.0,77562,1804,0
2026-07-31T06:54:05,CRWD,-2606,348,-0.5,39090,754,0
2026-07-31T06:55:05,AAPL,56885,5237,0.3333,1081973,15547,0
2026-07-31T06:55:05,NVDA,122787,4806,0.0,572823,7513,0
2026-07-31T06:55:05,TSLA,16884,502,-0.5,125308,2767,0
2026-07-31T06:55:05,MSFT,-63319,-4234,-0.6,319477,5205,0
2026-07-31T06:55:05,META,-58983,-1219,0.0,231765,4117,0
2026-07-31T06:55:05,MSTR,-42839,-784,0.0,50919,911,0
2026-07-31T06:55:05,ORCL,44383,978,-0.3333,176215,1560,0
2026-07-31T06:55:05,NFLX,84957,2106,0.4,295463,2719,0
2026-07-31T06:55:05,AVGO,22270,-1710,0.5,85086,1927,0
2026-07-31T06:55:05,CRWD,-2525,81,0.0,40025,778,0
2026-07-31T06:56:05,AAPL,61619,4734,-0.5,1096389,15783,0
2026-07-31T06:56:05,NVDA,122846,59,0.6667,582198,7674,0
2026-07-31T06:56:05,TSLA,17684,800,0.3333,127108,2824,0
2026-07-31T06:56:05,MSFT,-63385,-66,-0.8667,325889,5343,0
2026-07-31T06:56:05,META,-55709,3274,-0.5,238327,4239,0
2026-07-31T06:56:05,MSTR,-45424,-2585,0.0,54010,954,0
2026-07-31T06:56:05,ORCL,46540,2157,-0.3333,178548,1583,0
2026-07-31T06:56:05,NFLX,86636,1679,-0.6,302676,2778,0
2026-07-31T06:56:05,AVGO,22935,665,-0.6667,88321,2003,0
2026-07-31T06:56:05,CRWD,-2405,120,0.3333,40597,795,0
2026-07-31T06:57:05,AAPL,63587,1968,-0.25,1134635,16186,0
2026-07-31T06:57:05,NVDA,129720,6874,0.0,594966,7879,0
2026-07-31T06:57:05,TSLA,18243,559,-0.3333,129201,2907,0
2026-07-31T06:57:05,MSFT,-66077,-2692,-0.8667,331073,5450,0
2026-07-31T06:57:05,META,-54886,823,0.3333,240858,4311,0
2026-07-31T06:57:05,MSTR,-48596,-3172,0.0,57984,1006,0
2026-07-31T06:57:05,ORCL,47465,925,-0.3333,180873,1614,0
2026-07-31T06:57:05,NFLX,88834,2198,-0.7143,310416,2850,0
2026-07-31T06:57:05,AVGO,14560,-8375,0.3333,96928,2141,0
2026-07-31T06:57:05,CRWD,-3681,-1276,0.3333,41903,816,0
2026-07-31T06:58:05,AAPL,71953,8366,-0.3333,1163075,16548,0
2026-07-31T06:58:05,NVDA,132765,3045,0.0,607667,8079,0
2026-07-31T06:58:05,TSLA,22970,4727,0.0,134828,3030,0
2026-07-31T06:58:05,MSFT,-71857,-5780,-0.875,338555,5643,0
2026-07-31T06:58:05,META,-55191,-305,0.0,243041,4381,0
2026-07-31T06:58:05,MSTR,-52064,-3468,0.0,61648,1042,0
2026-07-31T06:58:05,ORCL,49780,2315,-0.3333,183188,1644,0
2026-07-31T06:58:05,NFLX,91784,2950,0.0,314868,2896,0
2026-07-31T06:58:05,AVGO,14019,-541,-0.4286,99625,2212,0
2026-07-31T06:58:05,CRWD,-3209,472,-0.5,42761,837,0
2026-07-31T06:59:05,AAPL,76118,4165,0.3333,1192142,16909,0
2026-07-31T06:59:05,NVDA,133057,292,-0.5,617095,8224,0
2026-07-31T06:59:05,TSLA,26078,3108,0.0,139466,3154,0
2026-07-31T06:59:05,MSFT,-76154,-4297,-0.875,345444,5785,0
2026-07-31T06:59:05,META,-54897,294,0.0,245189,4448,0
2026-07-31T06:59:05,MSTR,-54550,-2486,0.0,64136,1082,0
2026-07-31T06:59:05,ORCL,50153,373,-0.3333,183969,1655,0
2026-07-31T06:59:05,NFLX,95143,3359,-0.6667,320873,2941,0
2026-07-31T06:59:05,AVGO,13435,-584,-0.25,101143,2259,0
2026-07-31T06:59:05,CRWD,-3318,-109,0.0,43702,857,0
2026-07-31T07:00:05,AAPL,96358,20240,-0.3333,1242522,17301,1
2026-07-31T07:00:05,NVDA,134450,1393,0.0,624772,8354,0
2026-07-31T07:00:05,TSLA,28717,2639,0.5,144221,3271,0
2026-07-31T07:00:05,MSFT,-78718,-2564,-0.8667,351384,5924,0
2026-07-31T07:00:05,META,-54045,852,0.3333,247715,4507,0
2026-07-31T07:00:05,MSTR,-55109,-559,0.0,64899,1099,0
2026-07-31T07:00:05,ORCL,50515,362,-0.3333,185419,1675,0
2026-07-31T07:00:05,NFLX,97231,2088,0.0,327165,2989,0
2026-07-31T07:00:05,AVGO,12129,-1306,-0.6667,103329,2311,0
2026-07-31T07:00:05,CRWD,-3069,249,0.0,45287,920,0
2026-07-31T07:01:05,AAPL,104823,8465,-0.2,1268777,17637,0
2026-07-31T07:01:05,NVDA,144786,10336,0.0,650100,8622,0
2026-07-31T07:01:05,TSLA,28937,220,0.0,149041,3393,0
2026-07-31T07:01:05,MSFT,-77657,1061,-0.3333,367075,6156,0
2026-07-31T07:01:05,META,-52487,1558,0.3333,251309,4611,0
2026-07-31T07:01:05,MSTR,-55078,31,0.0,65490,1116,0
2026-07-31T07:01:05,ORCL,53490,2975,0.0,189510,1729,0
2026-07-31T07:01:05,NFLX,98923,1692,0.1111,330979,3032,0
2026-07-31T07:01:05,AVGO,12232,103,0.3333,104522,2349,0
2026-07-31T07:01:05,CRWD,-2559,510,-0.3333,45877,939,0
2026-07-31T07:02:05,AAPL,107019,2196,-0.6667,1291075,17952,0
2026-07-31T07:02:05,NVDA,147552,2766,0.7143,665558,8835,0
2026-07-31T07:02:05,TSLA,28645,-292,-0.3333,157033,3583,0
2026-07-31T07:02:05,MSFT,-72048,5609,-0.3333,380682,6335,0
2026-07-31T07:02:05,META,-52141,346,0.3333,253599,4673,0
2026-07-31T07:02:05,MSTR,-55858,-780,0.0,66518,1138,0
2026-07-31T07:02:05,ORCL,53889,399,-0.3333,193635,1769,0
2026-07-31T07:02:05,NFLX,103269,4346,-0.5,337311,3081,0
2026-07-31T07:02:05,AVGO,10956,-1276,0.0,106528,2405,0
2026-07-31T07:02:05,CRWD,-1412,1147,0.3333,47104,971,0
2026-07-31T07:03:05,AAPL,108676,1657,0.3333,1318408,18360,0
2026-07-31T07:03:05,NVDA,149912,2360,0.0,681780,9112,0
2026-07-31T07:03:05,TSLA,35668,7023,0.0,170682,3777,0
2026-07-31T07:03:05,MSFT,-74857,-2809,0.2,388749,6490,0
2026-07-31T07:03:05,META,-52161,-20,0.875,257079,4781,0
2026-07-31T07:03:05,MSTR,-56601,-743,0.0,68033,1174,0
2026-07-31T07:03:05,ORCL,60326,6437,-0.3333,200072,1847,0
2026-07-31T07:03:05,NFLX,106189,2920,0.75,344421,3149,0
2026-07-31T07:03:05,AVGO,9793,-1163,0.0,109927,2501,0
2026-07-31T07:03:05,CRWD,-960,452,0.0,48010,1011,0
2026-07-31T07:04:05,AAPL,106814,-1862,-0.3333,1349652,18830,0
2026-07-31T07:04:05,NVDA,151068,1156,0.2,693374,9315,0
2026-07-31T07:04:05,TSLA,35675,7,-0.7143,175857,3907,0
2026-07-31T07:04:05,MSFT,-74431,426,0.5,398227,6703,0
2026-07-31T07:04:05,META,-51112,1049,0.875,260926,4871,0
2026-07-31T07:04:05,MSTR,-58219,-1618,0.5,70259,1213,0
2026-07-31T07:04:05,ORCL,62160,1834,-0.5,201906,1878,0
2026-07-31T07:04:05,NFLX,109120,2931,0.0,352410,3224,0
2026-07-31T07:04:05,AVGO,8272,-1521,-0.6667,112994,2576,0
2026-07-31T07:04:05,CRWD,-1145,-185,0.5,48625,1022,0
2026-07-31T07:05:05,AAPL,104403,-2411,0.0,1361163,19073,0
2026-07-31T07:05:05,NVDA,154790,3722,-0.3333,705172,9539,0
2026-07-31T07:05:05,TSLA,37658,1983,-0.5,179872,4022,0
2026-07-31T07:05:05,MSFT,-72725,1706,0.0,405425,6870,0
2026-07-31T07:05:05,META,-50508,604,0.875,262538,4944,0
2026-07-31T07:05:05,MSTR,-59343,-1124,0.0,72981,1247,0
2026-07-31T07:05:05,ORCL,63605,1445,-0.3333,204219,1911,0
2026-07-31T07:05:05,NFLX,110284,1164,-0.3333,359376,3297,0
2026-07-31T07:05:05,AVGO,6956,-1316,-0.6667,114740,2666,0
2026-07-31T07:05:05,CRWD,-1106,39,0.3333,49052,1032,0
2026-07-31T07:06:05,AAPL,108649,4246,0.0,1380055,19403,0
2026-07-31T07:06:05,NVDA,154138,-652,0.0,714166,9681,0
2026-07-31T07:06:05,TSLA,38878,1220,-0.3333,184716,4149,0
2026-07-31T07:06:05,MSFT,-72488,237,0.5,410128,6979,0
2026-07-31T07:06:05,META,-51581,-1073,0.0,265033,5005,0
2026-07-31T07:06:05,MSTR,-59988,-645,0.0,73626,1262,0
2026-07-31T07:06:05,ORCL,63794,189,-0.3333,207674,1954,0
2026-07-31T07:06:05,NFLX,117186,6902,-0.3333,370678,3382,0
2026-07-31T07:06:05,AVGO,6568,-388,-0.6667,115878,2714,0
2026-07-31T07:06:05,CRWD,-1317,-211,-0.3333,49439,1046,0
2026-07-31T07:07:05,AAPL,111552,2903,0.0,1391088,19631,0
2026-07-31T07:07:05,NVDA,155087,949,0.0,719463,9782,0
2026-07-31T07:07:05,TSLA,40329,1451,0.0,188583,4277,0
2026-07-31T07:07:05,MSFT,-69578,2910,0.0,416960,7114,0
2026-07-31T07:07:05,META,-53303,-1722,-0.3333,267941,5081,0
2026-07-31T07:07:05,MSTR,-60283,-295,0.0,75249,1293,0
2026-07-31T07:07:05,ORCL,53891,-9903,-0.3333,222127,1995,1
2026-07-31T07:07:05,NFLX,117679,493,-0.3333,378999,3469,0
2026-07-31T07:07:05,AVGO,7560,992,-0.6667,119570,2795,0
2026-07-31T07:07:05,CRWD,-1126,191,-0.5,49972,1057,0
2026-07-31T07:08:05,AAPL,110997,-555,-0.2,1407281,19929,0
2026-07-31T07:08:05,NVDA,155432,345,0.0,734110,10063,0
2026-07-31T07:08:05,TSLA,40822,493,-0.3333,192294,4384,0
2026-07-31T07:08:05,MSFT,-73607,-4029,-0.3333,427253,7289,0
2026-07-31T07:08:05,META,-64622,-11319,-0.3333,280116,5238,0
2026-07-31T07:08:05,MSTR,-65775,-5492,0.0,82229,1385,0
2026-07-31T07:08:05,ORCL,58918,5027,0.7143,228476,2048,0
2026-07-31T07:08:05,NFLX,125195,7516,0.3333,396689,3681,0
